account_type,currency,user_uuid,bank_uuid,nickname,interest_rate,status,open_date,balance
Checking,EUR,5353acde-e018-47cf-b12f-f4a32f83bf09,ff0b7efa-b8ac-4d40-806a-ab268fed7301,more,0.05,Inactive,2023-08-16 07:22:35,78226
Checking,EUR,cd55d59f-bbee-4514-a478-110668256f45,ff3d0f07-4ed6-4106-89cb-636bffc32d79,decide,0.01,Inactive,2024-01-30 02:52:06,97791
Checking,EUR,a92371df-ee7c-4304-adad-6df031fe7c7c,ff9a1714-43c2-4203-b264-ff431fa8549c,floor,0.08,Inactive,2023-09-07 14:30:06,55551
Checking,EUR,30c018b9-bdb2-48a6-ab8d-3d184b850a27,6e16e19a-50f3-442e-9138-279acec4e635,economic,0.07,Active,2024-03-02 00:44:31,17006
Checking,USD,86b1de56-405e-4d62-a9fc-eb285953f4ce,6f40a3e5-67eb-4516-84b5-580c591e4c84,art,0.09,Active,2024-02-03 01:05:09,54502
Checking,EUR,55ab9f21-85aa-407e-bb4d-8c0c6add1a7c,c624ce46-c2c5-4d7e-8c7f-313f790b0864,deep,0.01,Inactive,2023-05-16 06:38:50,69449
Checking,USD,40cc1cbe-c25d-42f8-9e53-34a1c93ffa0e,2bbddbb7-bbad-483b-88f0-36a0e5a4c594,laugh,0.01,Active,2023-09-20 06:56:37,13423
Saving,USD,24b4b5ab-c184-4394-9492-75f7b46b5d13,30b7b059-8691-4aa8-b351-0f971b75d7d8,hundred,0.06,Inactive,2024-02-07 08:39:08,92437
Saving,GBP,4ca68bd4-c207-43d0-861b-7ae3112d6909,57162ebf-7275-4379-9f99-cf7e112ebae7,tax,0.03,Active,2024-03-17 12:37:30,85493
Saving,EUR,854074f4-724b-40dd-a9b9-f82b1041e5f1,a2f96486-7b58-49d1-8602-77feaeb12725,firm,0.04,Active,2023-08-13 14:41:56,36042
Checking,EUR,f6db4a84-6e64-4b96-b37f-2316dfe22bf6,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,soldier,0.08,Active,2023-11-26 17:54:22,71584
Checking,GBP,691d8cb6-769a-4f2d-948b-2e9184dfe1d5,e9ce12bc-0b12-4ed5-977a-305d4f622210,break,0.02,Active,2024-02-24 08:51:54,10736
Checking,GBP,9e0ab9cf-2948-4404-8c69-2c892075f49f,2b0c321f-1720-4968-bab9-f94b867ae9be,financial,0.03,Active,2023-10-12 11:16:15,76040
Checking,GBP,073e8b5b-04d8-42c9-995d-861c0fbc8dd1,d91b0fad-6248-4136-b4b3-faf5806c73ad,level,0.09,Active,2024-03-24 00:47:24,80908
Saving,USD,92ada7b7-067b-4eb0-bbe2-9634162c9261,f24ce5ce-6ef5-42b9-914b-1ba7da6e4f4c,visit,0.1,Active,2023-12-20 15:50:26,34656
Saving,EUR,f16fa12b-9877-4274-9dd1-030da6e4df6e,ede82782-f6ee-4b12-ad36-e50df1990f5e,be,0.03,Inactive,2024-01-22 11:35:21,30318
Saving,EUR,f2b7e3bf-d398-4437-840f-8e298e44c9b4,8c144f07-b002-4a17-aaf8-19feb4e889ad,lead,0.04,Active,2023-10-18 00:52:51,25124
Checking,GBP,79ca3dc2-05e6-4e09-9780-fdff6953dd68,639cad89-9448-4c05-b396-704e4685885f,race,0.03,Inactive,2023-11-15 02:25:16,74206
Saving,EUR,08eb8f46-7a84-4d65-9b1c-488a6cd50015,3baa87d0-c52b-48f6-9957-d0a990dc6f70,against,0.01,Active,2023-10-07 00:46:11,42209
Checking,EUR,d1b8eb1a-9346-441e-b01c-aa707af7c690,0527553d-ebe5-4422-aca1-83bd08ec87a1,various,0.03,Inactive,2024-02-04 05:36:52,86196
Saving,GBP,d35f52bc-b015-4a0a-a727-0b209663c4af,626f9ec2-95ae-4591-8304-78aca38dc67a,your,0.09,Active,2024-04-04 16:38:25,17055
Saving,GBP,98f9f621-0f6b-4646-a577-27ecb6cbf9e3,53604252-da97-4254-9ef2-fa9fc293c634,deal,0.07,Active,2024-03-30 00:00:52,24161
Checking,EUR,4dbf7536-5047-436d-8e14-ad1b283a4ceb,1eb02ff3-6ab8-412b-a570-1dc37380fd8c,onto,0.06,Active,2024-04-04 15:07:17,438
Saving,EUR,78e07cd0-03bd-4b3a-a053-304179ce7564,c7888ffc-2f6b-4fe2-b40e-d8dc60535ee8,could,0.06,Active,2023-10-14 20:11:16,78230
Saving,EUR,fd418d82-2325-48a6-8fec-4ede842791e2,ff9a1714-43c2-4203-b264-ff431fa8549c,reflect,0.07,Inactive,2024-03-16 21:47:31,15993
Checking,EUR,90ef1f7a-297e-46f3-989c-0344ddcf5183,3b43f907-cef9-4575-a72d-9ba32acfc395,stage,0.06,Active,2023-10-23 23:57:12,34965
Saving,EUR,fe60d1e7-42f0-4fcb-aac1-4a8fa6b70b7a,b09547e1-210e-4e28-ac77-e424e5e9faf8,final,0.06,Active,2023-08-25 09:54:52,6302
Checking,USD,f85cd3a3-8463-4e7f-9c2b-8da4df799e5e,42895d93-ff7b-4e69-812b-8bea493184a9,cause,0.03,Inactive,2023-10-25 14:32:19,55674
Saving,GBP,626670f0-eb36-4937-a6d3-379576c1136d,db70d3f1-ecb1-4106-91d5-c1c915549253,dream,0.02,Inactive,2023-06-08 08:56:42,64098
Saving,EUR,86873253-7fff-49c5-9fab-bf4d5d28a8b5,c624ce46-c2c5-4d7e-8c7f-313f790b0864,likely,0.01,Inactive,2023-11-08 15:06:37,57544
Saving,USD,1b51bb22-fd90-45f1-86ed-27ca71922bef,8e7d0511-aac9-49f1-86ba-ab06969541d6,growth,0.07,Active,2023-06-04 13:45:27,45970
Saving,EUR,cd21a972-3744-4c9a-a156-90ea57ecbefd,85630045-2376-40af-b573-a238ab5239f8,five,0.05,Active,2023-09-27 23:03:59,49102
Checking,GBP,fe60d1e7-42f0-4fcb-aac1-4a8fa6b70b7a,80fb6c11-862f-41fb-b12e-a4d9c3b17506,strategy,0.09,Inactive,2023-09-03 05:18:46,86496
Checking,USD,a06b32c9-ea87-42c7-ab8d-6f3cd2842dc6,639cad89-9448-4c05-b396-704e4685885f,behavior,0.08,Active,2023-05-03 02:28:23,95217
Checking,GBP,ee263029-d8db-45e0-b638-7891b7dc4a30,6e16e19a-50f3-442e-9138-279acec4e635,voice,0.09,Active,2024-03-27 21:05:54,18154
Checking,GBP,1393ccf7-8e6c-48c5-b8fc-57574c7efdfa,8f872c4a-480b-4737-b8b1-ce6ce9ed71a3,high,0.1,Inactive,2024-01-23 20:22:38,66741
Checking,GBP,7913e5a2-c9a5-4697-bd26-1d31bcb47019,2b85b3f5-cc19-4ec4-af09-5101f082dc79,authority,0.02,Active,2023-05-14 18:06:48,24451
Saving,GBP,f49164eb-2f64-4af5-8786-696b026541ad,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,choose,0.04,Active,2023-05-25 22:07:52,45683
Checking,GBP,aa566f01-c5a3-434c-a576-8f7132af54b9,9e915fbf-6563-4601-9126-199398de1832,either,0.07,Inactive,2024-04-01 18:22:23,51998
Saving,GBP,5277d42e-d51a-4db4-885f-94dc0d574eb3,1d8d64e5-fe21-421d-928b-8d668e792bd9,represent,0.02,Active,2023-12-30 15:41:11,85970
Checking,GBP,e2e19055-e322-4027-8e5a-f9d0dfe72a2d,cde859d4-b72d-452d-a480-f0ef4209c5ad,wall,0.05,Active,2024-01-19 08:22:01,44429
Saving,USD,f2b7e3bf-d398-4437-840f-8e298e44c9b4,88471f5a-adcd-4a48-9ea8-b9941c969410,or,0.03,Active,2024-02-28 17:23:57,91376
Checking,GBP,1d9c2eee-280d-4177-a0f5-045c37906e04,0d57b811-2bf0-4b5a-80e4-fc016a07b324,two,0.04,Inactive,2024-01-28 07:46:44,6166
Saving,USD,7b773871-6e34-4882-b8d5-61f0be171d3e,95e4d2aa-e38c-406c-b2eb-f6da7f98d2b0,land,0.02,Active,2023-07-03 15:56:17,30058
Checking,GBP,83b25af7-dddc-45b3-b0f6-9cd40edcf737,2b0c321f-1720-4968-bab9-f94b867ae9be,kid,0.1,Inactive,2023-06-01 15:03:08,10921
Saving,EUR,0081b01c-add5-44bc-9823-03f0b718180b,8e5bcc3a-ff53-4759-9661-ee501110600a,speak,0.08,Active,2023-09-16 04:47:58,8767
Checking,USD,a3e54149-8399-49ba-bfe3-d9e661e242a5,4eea8a84-769b-4fec-b153-831ba511900a,site,0.1,Active,2023-09-01 13:28:09,36063
Saving,USD,ab06ac8c-b9da-4239-adcf-f46641e969c9,c98eb443-0a39-476c-b59b-8aa06732e3c9,language,0.02,Inactive,2023-10-21 16:19:41,39568
Saving,EUR,65a3043c-448b-4648-adde-9318043fd543,2bbddbb7-bbad-483b-88f0-36a0e5a4c594,now,0.07,Inactive,2023-09-21 18:28:06,79747
Saving,GBP,945f867b-edd6-42ab-967c-7978ff19b034,04de1093-5e5c-4ece-a41a-a01e4a330f6b,find,0.05,Inactive,2023-12-31 06:10:10,57685
Saving,USD,4b668df6-8fbb-4f2e-ad71-a5b96d4cbe47,172ac7f6-3651-47c4-85c0-d65f8feaeafb,wear,0.04,Active,2024-02-02 21:24:27,13061
Checking,EUR,f80e2f34-9fed-491e-9893-38c009418836,4dcbc30f-6af8-4180-b3ce-0b5466f58f02,development,0.03,Inactive,2023-12-08 00:35:00,68159
Saving,EUR,a84ccd33-e8ec-494f-9936-2ddfadc0452b,b09547e1-210e-4e28-ac77-e424e5e9faf8,good,0.05,Inactive,2024-04-12 17:19:11,81940
Checking,EUR,f0693cf0-ec3d-4ce9-8715-8dc8b14af010,e9ce12bc-0b12-4ed5-977a-305d4f622210,however,0.09,Active,2023-07-06 17:21:45,94712
Saving,GBP,b992b4f4-8847-4700-a2ba-05c13953416d,42895d93-ff7b-4e69-812b-8bea493184a9,throw,0.06,Inactive,2023-12-21 17:16:07,65509
Checking,EUR,195688c8-898b-4669-9c0e-fe2424c3cf81,551fe6a9-4cab-45da-af24-05f40e533d29,eight,0.06,Active,2024-02-24 22:02:00,83661
Saving,USD,c5b3c886-6153-4a7b-88cf-31bd7f9b82a0,e883e00d-1210-48fb-b25f-9602392cd4b0,notice,0.09,Inactive,2023-12-03 17:26:36,69889
Checking,USD,d0c881eb-56c3-4bec-8f6e-3c4ac549bd4c,8387a989-c0ee-4109-b06b-8971c227f22c,class,0.05,Inactive,2023-07-07 17:58:02,27680
Saving,GBP,a279183b-1c1c-4c4e-a43f-9a9f82ef2802,c2fdb153-b545-412c-9cac-c7ca4fc59edd,stage,0.09,Active,2023-09-01 19:20:27,4925
Checking,EUR,985e98f4-86e6-47bc-bbd6-60f0d20492f5,e0b9e5f0-48f7-4df3-ba36-b6961696dcbd,let,0.05,Active,2023-10-31 12:48:14,91402
Saving,GBP,3eb12a07-69f2-4276-9a5b-9ee322e9fc6b,edefc661-a046-4de1-9a2a-5a3362b0dacd,tough,0.01,Active,2023-04-20 11:20:53,43656
Saving,EUR,0b5cf749-0493-4c01-9d76-ccd0f9aeb820,1d8d64e5-fe21-421d-928b-8d668e792bd9,management,0.1,Inactive,2023-05-20 11:10:54,9923
Saving,GBP,1d47632c-dd40-4b3a-9eb5-c001664a71e2,1bea3028-e80e-45dd-b04e-42fffc9f6b15,drug,0.06,Active,2024-02-19 01:23:42,93769
Checking,USD,9c43ca69-6d41-4e81-bdc6-fcb86040442e,86eeabc2-f250-4fe9-91bf-3da6a5818c19,nearly,0.01,Inactive,2024-03-30 17:14:13,72491
Checking,GBP,8c70b3b3-7d3c-412f-8587-cdd304eeeaba,16c67678-7651-4a44-ab89-0514574e8d32,onto,0.09,Inactive,2023-08-18 16:26:59,57951
Checking,GBP,3293d058-4401-485c-958a-adc5151474f0,3b43f907-cef9-4575-a72d-9ba32acfc395,lot,0.01,Inactive,2023-11-02 13:26:07,31492
Checking,EUR,244d14a9-b010-423a-8661-a82c42e3564a,8f872c4a-480b-4737-b8b1-ce6ce9ed71a3,itself,0.1,Active,2024-02-08 09:46:54,74522
Checking,GBP,e9bfccbc-2869-4d52-b7de-3d9a97d80ccd,80fb6c11-862f-41fb-b12e-a4d9c3b17506,probably,0.01,Inactive,2023-07-29 18:01:01,99284
Saving,EUR,12b5463b-b8b5-415c-b542-70b2de336c6f,c2fdb153-b545-412c-9cac-c7ca4fc59edd,without,0.07,Inactive,2023-09-10 11:41:54,48297
Saving,EUR,285b85e4-5e66-4f14-b963-20360b7fd492,1c251091-25c8-4ec3-ae6f-ba83e0827c1e,scene,0.06,Active,2023-12-23 02:27:47,70322
Saving,USD,209303ad-0cd5-4084-aa00-e73238e80e76,ff0b7efa-b8ac-4d40-806a-ab268fed7301,positive,0.08,Inactive,2023-12-11 18:16:43,62727
Saving,USD,10ed4fa1-84b8-4ec0-ba05-19826785ac4d,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,commercial,0.1,Active,2024-03-20 15:46:17,60791
Checking,GBP,093722f2-e43f-4aaf-a359-a3789e8690d5,e9ce12bc-0b12-4ed5-977a-305d4f622210,care,0.08,Active,2023-10-18 06:48:50,63198
Checking,USD,80dbba70-6b3c-4e7c-ace7-7f5cc70a1c85,172ac7f6-3651-47c4-85c0-d65f8feaeafb,sport,0.06,Inactive,2023-07-24 11:46:40,60086
Saving,EUR,84168343-a5d0-4401-9edf-35729bef8d18,7db308e2-8cc1-471c-9584-9629803062d9,evening,0.01,Inactive,2023-09-17 17:04:21,90652
Checking,GBP,0268cb81-3e2d-40ec-9e9e-65f78d3ab8e6,e5fb0bbe-ce53-49db-b37c-3e54c3068d4d,listen,0.1,Active,2023-06-13 10:49:13,93726
Checking,GBP,f6db4a84-6e64-4b96-b37f-2316dfe22bf6,d7704a55-ccc1-4a05-a5e1-64d6703b63e5,job,0.01,Inactive,2023-07-13 18:36:30,39868
Saving,EUR,ff308573-76ee-4c61-87c7-832481a0acf0,0527553d-ebe5-4422-aca1-83bd08ec87a1,get,0.07,Inactive,2023-10-08 09:44:08,85204
Saving,USD,ac5e6682-6ff3-4fc6-be0d-a4b43cd09b48,8643dfd7-52b1-4dc9-93b1-e58aaf03e9e6,size,0.05,Inactive,2024-01-05 13:26:44,34461
Saving,USD,6bf54d1a-36a5-42fc-b080-5f0cff4a045b,4aaad543-d569-4bd4-8a66-7c7e6bc97e5a,kind,0.04,Inactive,2023-06-10 11:44:33,31794
Checking,GBP,7814213e-8e71-4a9f-b51a-4e9caea6ad98,4d46c8dd-b914-4f24-b825-071fec96d6f9,trouble,0.03,Inactive,2024-02-04 00:55:48,22938
Saving,USD,66e77e1d-f2c9-4ee9-804f-00db5bc30d70,85785025-6b4c-4f73-9f3a-9a07dbe4b229,by,0.07,Active,2023-11-25 05:28:42,60558
Saving,EUR,cf038fda-7519-401e-91dd-311552170071,691c851d-b62e-4f33-a8fc-38718f52e7a4,exactly,0.05,Inactive,2023-05-10 07:12:43,29403
Checking,GBP,4da140a1-1e6c-49a5-a7e5-f04d166f3256,86eeabc2-f250-4fe9-91bf-3da6a5818c19,others,0.02,Active,2023-08-27 06:30:32,16974
Saving,GBP,2fb581ef-eb76-46cb-b6d5-a9b5b708e0ca,c98eb443-0a39-476c-b59b-8aa06732e3c9,maybe,0.03,Active,2024-03-25 23:24:37,26393
Checking,EUR,c2a3cb59-5835-4951-95a7-1874b6af35e7,02724760-be34-4386-b189-7936855a01de,thought,0.03,Inactive,2023-12-09 08:29:15,37001
Checking,GBP,25c67cda-2f9f-4a93-bb4d-45e73e87d2f7,3baa87d0-c52b-48f6-9957-d0a990dc6f70,every,0.07,Inactive,2023-12-22 09:03:23,30327
Saving,EUR,e945a841-c533-4d28-aa38-74d918a3c494,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,floor,0.03,Inactive,2024-03-25 23:37:49,96259
Checking,EUR,5cccf569-5e3b-4332-8ad5-9af75dcc8731,c2ebfa6d-04b5-479c-b778-f5241c761b2f,science,0.06,Active,2024-02-14 18:37:26,93788
Checking,USD,93964b7c-2d71-4e49-b02d-84f7f006e596,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,card,0.04,Active,2023-08-08 01:00:48,6488
Checking,EUR,c29ff843-d28f-42e4-a829-674f94250e0a,30b7b059-8691-4aa8-b351-0f971b75d7d8,war,0.07,Inactive,2023-09-30 10:10:20,63112
Checking,USD,cb9a4bd2-1cfd-40d0-b08a-dda683be44f9,57162ebf-7275-4379-9f99-cf7e112ebae7,alone,0.07,Inactive,2024-02-05 21:27:42,42143
Checking,USD,c75e57d9-ee50-4746-bab7-38ccd69a97de,f1b05dd5-a883-41d7-9679-a7e3cf0f87d1,case,0.04,Inactive,2024-04-16 07:31:30,60229
Checking,USD,213ee435-cfbf-400e-8f8a-da6d4cba1f7a,691c851d-b62e-4f33-a8fc-38718f52e7a4,place,0.04,Active,2023-08-26 21:47:27,22573
Saving,USD,5d6082cb-cd1b-436f-b5b6-532463a8a2d4,2b85b3f5-cc19-4ec4-af09-5101f082dc79,son,0.08,Active,2023-11-22 21:56:53,18632
Saving,GBP,60fcb44d-d213-4e9f-bd6e-4d731fcb1185,8e7d0511-aac9-49f1-86ba-ab06969541d6,two,0.01,Inactive,2024-04-10 04:18:39,34721
Saving,EUR,ce5e9fc0-ec72-4d2b-8fc4-7a0b3cca40e4,16c67678-7651-4a44-ab89-0514574e8d32,use,0.1,Active,2023-12-24 16:10:51,23361
Saving,GBP,b599bbb6-d912-4dc6-9607-bd9076f632c9,d7704a55-ccc1-4a05-a5e1-64d6703b63e5,vote,0.06,Inactive,2023-08-06 15:46:19,38295
Saving,GBP,ff4115ad-54fa-4768-85dc-ecc770535b28,1d8d64e5-fe21-421d-928b-8d668e792bd9,man,0.01,Inactive,2023-06-21 09:08:02,2749
Checking,GBP,12169de8-9606-4d92-979d-3ff9bdba65ed,86eeabc2-f250-4fe9-91bf-3da6a5818c19,nature,0.08,Active,2023-10-18 12:44:37,76907
Checking,GBP,7a72ee84-3aa5-4a74-a8a9-0a9be9673e48,32914ac7-a1ff-4f9b-b318-836a4f01aed5,support,0.08,Inactive,2024-02-12 13:51:33,3547
Saving,EUR,1b40ed51-2a4e-473b-851a-9fe4a83a0fd9,9e915fbf-6563-4601-9126-199398de1832,degree,0.07,Inactive,2023-07-20 15:26:18,19752
Checking,USD,65d279d7-5f18-414b-808c-ea77c9f1293b,7db308e2-8cc1-471c-9584-9629803062d9,voice,0.08,Inactive,2024-01-19 12:14:56,18582
Saving,GBP,940ad5ef-ed92-4709-9f2b-44f85e24c6eb,9e915fbf-6563-4601-9126-199398de1832,become,0.06,Active,2024-02-28 07:14:09,35863
Checking,GBP,25813192-ee65-46cc-8d21-a65d28bab0e5,8c144f07-b002-4a17-aaf8-19feb4e889ad,determine,0.06,Active,2023-08-23 23:48:23,2994
Checking,GBP,1bf528f1-483a-4edf-9a0e-904649e30f33,6e16e19a-50f3-442e-9138-279acec4e635,purpose,0.1,Active,2024-02-18 21:19:47,12462
Saving,EUR,6b74d322-551e-410e-b435-4f1f235df02a,8357fa56-54fc-4a9d-849c-a7b5d4c1f23b,you,0.04,Inactive,2024-01-23 08:09:31,90667
Checking,GBP,c2a0424c-5733-4818-9280-27c760ecc33b,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,charge,0.09,Inactive,2023-04-24 21:10:56,53062
Checking,EUR,9360bdd5-336d-4be2-809c-e1a9cc4f971f,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,technology,0.04,Active,2023-11-11 23:58:12,54619
Checking,USD,d97080c8-1120-4c8f-9b11-0a7398ad5f7a,2b0c321f-1720-4968-bab9-f94b867ae9be,account,0.05,Active,2024-02-11 21:05:38,20020
Checking,USD,213ee435-cfbf-400e-8f8a-da6d4cba1f7a,85785025-6b4c-4f73-9f3a-9a07dbe4b229,likely,0.09,Active,2023-10-23 08:46:16,93971
Checking,USD,321d4833-92ef-4f6d-b4f2-a37bf099142e,0d3cd7d9-2503-4b63-bec1-8ea5da31a4f1,suffer,0.05,Active,2023-11-24 21:57:44,20588
Saving,USD,7a72ee84-3aa5-4a74-a8a9-0a9be9673e48,eb136d46-0d1e-4ba7-a306-7de1d99aa2fc,ready,0.05,Active,2023-09-18 00:32:11,56534
Saving,GBP,2c5b973d-7dd7-4b32-a5ac-1926e2878c4d,8643dfd7-52b1-4dc9-93b1-e58aaf03e9e6,during,0.04,Active,2023-11-18 19:00:14,60214
Checking,EUR,c3e10927-f4e7-4d7d-ab0c-a8cfb69de5bf,ede82782-f6ee-4b12-ad36-e50df1990f5e,morning,0.05,Active,2023-04-23 01:00:28,94705
Checking,USD,38b382ac-8a86-4cf1-9c13-1c88875205f5,c7888ffc-2f6b-4fe2-b40e-d8dc60535ee8,true,0.1,Active,2023-06-21 10:15:04,45720
Checking,EUR,b184b5e9-801f-48b9-bf49-ba53ea48b691,20ab2c5c-c776-4db9-9596-0a5c651d0b09,agree,0.01,Active,2023-10-20 06:48:33,47080
Checking,USD,9415e59b-3392-466b-b1d1-c8a0696842e0,32914ac7-a1ff-4f9b-b318-836a4f01aed5,fear,0.06,Inactive,2024-01-25 10:52:40,9935
Checking,GBP,babc150d-96b9-407c-91d2-71bde72163c3,8387a989-c0ee-4109-b06b-8971c227f22c,difficult,0.03,Active,2024-02-05 06:18:54,37825
Saving,USD,40687f38-fd67-440a-bb76-1fe457d09ec1,c7888ffc-2f6b-4fe2-b40e-d8dc60535ee8,wall,0.07,Inactive,2024-04-06 08:02:48,9267
Checking,GBP,23fa7f76-8083-4eab-83c7-ba938bf25181,21d1fef6-9ee9-4d4c-969d-7d19538f693b,establish,0.01,Active,2024-03-09 07:47:10,68897
Saving,GBP,6d6a6ce5-a475-4599-8669-3c1903ef38c4,4eea8a84-769b-4fec-b153-831ba511900a,fight,0.06,Active,2023-04-26 20:23:54,78333
Checking,USD,d36b07a7-f855-499e-8943-464e73452239,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,night,0.1,Inactive,2023-12-17 12:15:55,1209
Checking,EUR,40555d73-2b46-4c37-9851-e2a7851e1015,3df1a3b0-b941-4f56-a863-3519e0b75773,particularly,0.07,Active,2023-06-23 04:22:08,27623
Saving,USD,7bf93227-a33d-42ac-a080-fbd8e7f25756,88471f5a-adcd-4a48-9ea8-b9941c969410,continue,0.1,Active,2023-09-22 23:49:03,97895
Saving,GBP,7eb7920a-c8cc-409f-8814-509eb02a989a,8643dfd7-52b1-4dc9-93b1-e58aaf03e9e6,every,0.05,Active,2024-02-01 18:48:32,34595
Checking,USD,4ff85257-7d1d-426d-a36d-ffdfaa4c78ca,53604252-da97-4254-9ef2-fa9fc293c634,receive,0.06,Active,2023-11-16 00:09:52,73800
Checking,EUR,b1a15c0f-4638-49f4-b710-f0de6b9d2700,ff3d0f07-4ed6-4106-89cb-636bffc32d79,scene,0.05,Active,2024-04-09 12:38:54,52284
Checking,USD,feeb0502-70c2-4740-bdaa-463c5b69af24,85785025-6b4c-4f73-9f3a-9a07dbe4b229,artist,0.03,Inactive,2023-09-22 10:54:16,50066
Checking,GBP,983edf34-9f96-4472-9632-240c4de01531,4dcbc30f-6af8-4180-b3ce-0b5466f58f02,sister,0.06,Inactive,2024-04-05 18:07:55,83711
Checking,EUR,95ea607f-1ab3-4849-88cf-a0c55b87b745,57162ebf-7275-4379-9f99-cf7e112ebae7,occur,0.09,Active,2023-11-04 04:27:27,88125
Checking,USD,93779d22-ae62-4aca-b270-86b58e64c0de,57162ebf-7275-4379-9f99-cf7e112ebae7,side,0.1,Inactive,2023-09-16 23:56:57,43906
Saving,EUR,50926f9b-3ab6-44b3-b364-ae17fbb728ed,ff9a1714-43c2-4203-b264-ff431fa8549c,main,0.01,Inactive,2024-02-09 04:30:39,49645
Saving,USD,45411a39-c610-438b-8241-ffe4429e752c,7db308e2-8cc1-471c-9584-9629803062d9,decide,0.07,Active,2023-09-25 15:52:02,55506
Saving,EUR,b7fcd4f7-2ea9-4bed-8f1f-301acc41d793,b3c9b51b-b289-422c-91bd-ce27c07842b6,seem,0.1,Active,2024-01-17 05:58:46,31047
Checking,USD,18ae8963-0079-4ba7-9571-a11fd6d0c4ea,a2f96486-7b58-49d1-8602-77feaeb12725,everything,0.02,Active,2023-11-11 19:41:57,19374
Saving,GBP,1f4052b5-c04c-4f27-a3a5-69c7522baa4e,3baa87d0-c52b-48f6-9957-d0a990dc6f70,pressure,0.03,Active,2023-07-05 03:22:36,37403
Saving,USD,2101a427-635e-472b-ab05-7e5f694b4c01,d699c5cc-8cc4-4e0b-893a-102c8104cb85,foot,0.06,Inactive,2023-08-28 03:01:17,43629
Saving,USD,b1a15c0f-4638-49f4-b710-f0de6b9d2700,16c67678-7651-4a44-ab89-0514574e8d32,cost,0.07,Active,2023-09-03 10:49:06,53363
Saving,USD,cb0317f0-5e71-47fd-b30c-86d9c031d818,c2bdbcdc-f55c-410a-bb6f-8d8005df3f91,today,0.01,Inactive,2023-12-27 20:09:37,37058
Saving,GBP,d45cf764-65ca-44f3-95aa-a8feba4bc36d,551fe6a9-4cab-45da-af24-05f40e533d29,clear,0.06,Active,2024-03-20 23:07:52,19026
Saving,GBP,8a8ac478-fdb6-4223-997d-1a38264c58bd,ff1065d7-6548-4e1e-a1a2-da14440b7469,staff,0.1,Active,2023-05-05 20:26:53,47681
Checking,EUR,69a5b8c0-0271-4e3c-ad95-3613254893c2,20ab2c5c-c776-4db9-9596-0a5c651d0b09,loss,0.1,Inactive,2023-05-01 10:44:17,66048
Saving,USD,192b4029-cf63-4f33-b261-1ee7acc31dcf,0d57b811-2bf0-4b5a-80e4-fc016a07b324,source,0.04,Inactive,2024-01-19 05:07:33,54584
Checking,GBP,4bea96c6-6898-42cc-8686-607652b7c06f,02724760-be34-4386-b189-7936855a01de,keep,0.06,Inactive,2023-08-01 14:23:52,74758
Checking,GBP,79bca84f-1072-45f3-ae0b-b2046e52dca3,57162ebf-7275-4379-9f99-cf7e112ebae7,study,0.01,Inactive,2023-07-30 06:28:26,24122
Saving,USD,9876618d-3f69-44fa-9824-463e32b68c8a,c98eb443-0a39-476c-b59b-8aa06732e3c9,agency,0.01,Inactive,2023-05-15 01:08:56,3576
Saving,EUR,b992b4f4-8847-4700-a2ba-05c13953416d,80fb6c11-862f-41fb-b12e-a4d9c3b17506,spend,0.08,Inactive,2024-04-15 22:17:29,25185
Saving,GBP,8cdd83cc-63c9-4769-87b3-5caec456257e,85785025-6b4c-4f73-9f3a-9a07dbe4b229,home,0.04,Inactive,2024-04-10 12:38:26,66134
Saving,USD,7da7e979-9484-44ef-8fd1-ccafa572d53b,ff3d0f07-4ed6-4106-89cb-636bffc32d79,claim,0.02,Inactive,2023-05-06 15:21:44,67059
Saving,GBP,223638d3-02d5-4079-86aa-05700ab2193d,a0ed56b0-f7e7-47fe-a6fa-546c15c64209,crime,0.05,Active,2023-04-23 00:37:44,3080
Saving,USD,192b4029-cf63-4f33-b261-1ee7acc31dcf,ff1065d7-6548-4e1e-a1a2-da14440b7469,true,0.04,Active,2023-05-17 16:13:11,56802
Saving,EUR,1393ccf7-8e6c-48c5-b8fc-57574c7efdfa,a2f96486-7b58-49d1-8602-77feaeb12725,opportunity,0.06,Active,2023-08-06 18:15:24,3599
Saving,GBP,12c7f918-bd67-4e64-8688-6cb77adb0f1a,53604252-da97-4254-9ef2-fa9fc293c634,husband,0.01,Active,2023-09-08 05:05:06,36625
Saving,USD,c082feb7-2e13-41b7-b464-53ff7b3f07b4,2bbddbb7-bbad-483b-88f0-36a0e5a4c594,number,0.07,Active,2023-11-07 19:00:13,85723
Checking,GBP,d05ab3fc-7dc6-436b-bed4-d3c337c9de91,43de0380-bdaf-4600-84b8-4bd44df6eeac,the,0.02,Active,2023-07-24 01:53:30,49668
Saving,GBP,4267010b-4923-4943-9a77-f75cf4834801,57162ebf-7275-4379-9f99-cf7e112ebae7,agent,0.01,Active,2023-06-25 09:21:20,44449
